Daily Run Sheet - GSU  -  5/1/2022 to 5/31/2022,,,,,,,,,,,,
Event ID,Guest Count,Building Room,Street Address,SuppliesTime,Food Time,Event Start Time,End Time,Tier,Drop Steward,Pick Up Steward,Event Manager,Select
141276,2000,GSU,775 Commonwealth Avenue,6:00 AM,8:00 AM,9:30 AM,12:00 PM,3,Romero,,Bruce ,
132504,12,Marsh Chapel Thurman Room (Lower level),735 Comm Ave,8:45 AM,8:45 AM,9:30 AM,11:30 AM,1,Andy Flores,No P/U,,
141887,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Luis,NO P/U,,
142077,150,Marsh Plaza,Marsh Plaza,9:15 AM,9:15 AM,10:00 AM,2:00 PM,1,Juan,Luis,,
142074,150,Marsh Plaza,Marsh Plaza,9:00 AM,9:00 AM,10:00 AM,2:00 PM,1,Luis,Sammy,,
141884,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Luis,NO P/U,,
142250,25,15th Floor-Faculty Lounge,765 Comm Ave,9:15 AM,9:15 AM,10:00 AM,12:00 PM,1,Romero,No P/U,,
141886,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Luis,NO P/U,,
142274,15,804,765 COmm Ave,9:15 AM,9:15 AM,10:00 AM,1:00 PM,1,Antonio,No P/U,,
141892,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Jose,NO P/U,,
142180,15,2nd Floor,147 Bay State Road,10:00 AM,10:00 AM,10:00 AM,10:00 AM,1,Antonio,No P/U,,
141891,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Luis,NO P/U,,
141893,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Romero,NO P/U,,
142455,1,Sloane House,135 Ivy Street,0,0,10:00 AM,10:00 AM,0,-,,,
141894,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Luis,NO P/U,,
141888,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Juan,NO P/U,,
141889,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Luis,NO P/U,,
141890,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Luis,NO P/U,,
142232,30,106C,610 Comm Ave,9:15 AM,9:15 AM,10:00 AM,12:30 PM,1,Antonio,Luis,,
141871,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Luis,NO P/U,,
141872,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,luis,NO P/U,,
138258,25,rm 102,24 Cummington Ave,9:15 AM,9:15 AM,10:00 AM,11:00 AM,1,Luis,,,
141742,30,Room G-170,635 Albany St,9:15 AM,9:15 AM,10:00 AM,12:00 PM,1,Romero,,,
141912,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Romero,NO P/U,,
141868,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Luis,NO P/U,,
141895,1,Faculty Dining,Faculty Dining,9:00 AM,9:00 AM,10:00 AM,10:00 AM,0,Luis,NO P/U,,
141769,30,Room G-170,635 Albany St,9:15 AM,9:15 AM,10:00 AM,12:00 PM,1,Romero,,,
141771,17,512,775 Comm Ave,9:15 AM,9:15 AM,10:00 AM,1:00 PM,1,Luis,,,
139019,25,2nd floor Fit Rec Office,915 Comm Ave,9:15 AM,9:15 AM,10:00 AM,12:01:30 AM,1,Luis,,,
141869,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Luis,NO P/U,,
141870,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Luis,NO P/U,,
142017,20,613A,100 Bay State Rd,9:15 AM,9:15 AM,10:00 AM,11:00 AM,1,Jose,,,
141877,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Luis,NO P/U,,
141876,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Luis,NO P/U,,
141879,1,Various,580 Comm Ave,9:00 AM,9:00 AM,10:00 AM,10:00 AM,1,Luis,NO P/U,,
